date,product_id,opening_stock,quantity_purchased,quantity_sold,closing_stock,stockout_flag
2022-01-04,P130,201,0,0,201,0
2022-01-04,P131,90,0,0,90,0
2022-01-04,P132,22,0,0,22,0
2022-01-04,P133,16,0,0,16,0
2022-01-04,P134,183,0,3,180,0
2022-01-04,P135,51,0,1,50,0
2022-01-04,P136,33,0,0,33,0
2022-01-04,P137,45,0,0,45,0
2022-01-04,P138,54,0,2,52,0
2022-01-04,P139,59,0,0,59,0
2022-01-04,P140,68,0,0,68,0
2022-01-04,P141,10,0,0,10,0
2022-01-04,P142,13,0,0,13,0
2022-01-04,P143,15,0,0,15,0
2022-01-04,P144,74,0,0,74,0
2022-01-04,P145,98,0,0,98,0
2022-01-04,P146,47,0,1,46,0
2022-01-04,P147,33,0,0,33,0
2022-01-04,P148,15,0,0,15,0
2022-01-04,P149,87,0,1,86,0
2022-01-04,P150,51,0,0,51,0
2022-01-04,P151,180,0,0,180,0
2022-01-04,P152,5,0,0,5,0
2022-01-04,P153,95,0,1,94,0
2022-01-04,P154,54,0,0,54,0
2022-01-04,P155,90,0,0,90,0
2022-01-04,P156,55,0,1,54,0
2022-01-04,P157,166,0,2,164,0
2022-01-04,P158,4,0,1,3,0
2022-01-04,P159,115,0,2,113,0
2022-01-04,P160,40,0,0,40,0
2022-01-04,P161,20,0,0,20,0
2022-01-04,P162,17,0,0,17,0
2022-01-04,P163,20,0,0,20,0
2022-01-04,P164,125,0,1,124,0
2022-01-04,P165,56,0,1,55,0
2022-01-04,P166,18,0,0,18,0
2022-01-04,P167,31,0,1,30,0
2022-01-04,P168,28,0,0,28,0
2022-01-04,P169,29,0,0,29,0
2022-01-04,P170,72,0,0,72,0
2022-01-04,P171,42,0,0,42,0
2022-01-04,P172,71,0,0,71,0
2022-01-04,P173,105,0,3,102,0
2022-01-04,P174,7,0,0,7,0
2022-01-04,P175,32,0,0,32,0
2022-01-04,P176,45,0,0,45,0
2022-01-04,P177,38,0,0,38,0
2022-01-04,P178,38,0,0,38,0
2022-01-04,P179,99,0,0,99,0
2022-01-04,P180,31,0,0,31,0
2022-01-04,P181,18,0,1,17,0
2022-01-04,P182,22,0,1,21,0
2022-01-04,P183,50,0,0,50,0
2022-01-04,P184,13,0,0,13,0
2022-01-04,P185,12,0,0,12,0
2022-01-04,P186,4,0,0,4,0
2022-01-04,P187,136,0,3,133,0
2022-01-04,P188,31,0,0,31,0
2022-01-04,P189,24,0,0,24,0
2022-01-05,P001,51,101,2,150,0
2022-01-05,P002,50,0,2,48,0
2022-01-05,P003,88,0,1,87,0
2022-01-05,P004,192,0,0,192,0
2022-01-05,P005,59,0,2,57,0
2022-01-05,P006,112,0,1,111,0
2022-01-05,P007,182,0,1,181,0
2022-01-05,P008,107,0,0,107,0
2022-01-05,P009,20,0,1,19,0
2022-01-05,P010,19,0,0,19,0
2022-01-05,P011,93,0,0,93,0
2022-01-05,P012,6,0,0,6,0
2022-01-05,P013,28,0,1,27,0
2022-01-05,P014,33,0,0,33,0
2022-01-05,P015,43,0,0,43,0
2022-01-05,P016,74,0,1,73,0
2022-01-05,P017,21,0,0,21,0
2022-01-05,P018,33,0,0,33,0
2022-01-05,P019,50,0,0,50,0
2022-01-05,P020,37,0,1,36,0
2022-01-05,P021,7,0,0,7,0
2022-01-05,P022,25,0,1,24,0
2022-01-05,P023,13,0,0,13,0
2022-01-05,P024,76,0,1,75,0
2022-01-05,P025,78,0,0,78,0
2022-01-05,P026,54,0,0,54,0
2022-01-05,P027,21,0,0,21,0
2022-01-05,P028,7,0,0,7,0
2022-01-05,P029,63,0,0,63,0
2022-01-05,P030,69,0,0,69,0
2022-01-05,P031,40,0,0,40,0
2022-01-05,P032,15,0,0,15,0
2022-01-05,P033,11,0,0,11,0
2022-01-05,P034,26,0,0,26,0
2022-01-05,P035,121,0,0,121,0
2022-01-05,P036,28,0,1,27,0
2022-01-05,P037,32,0,0,32,0
2022-01-05,P038,142,0,1,141,0
2022-01-05,P039,99,0,1,98,0
2022-01-05,P040,11,0,0,11,0
2022-01-05,P041,27,0,0,27,0
2022-01-05,P042,27,0,0,27,0
2022-01-05,P043,46,0,0,46,0
2022-01-05,P044,47,0,0,47,0
2022-01-05,P045,6,0,0,6,0
2022-01-05,P046,16,0,0,16,0
2022-01-05,P047,24,0,0,24,0
2022-01-05,P048,26,0,1,25,0
2022-01-05,P049,5,0,0,5,0
2022-01-05,P050,12,0,0,12,0
2022-01-05,P051,32,0,0,32,0
2022-01-05,P052,11,0,0,11,0
2022-01-05,P053,115,0,0,115,0
2022-01-05,P054,29,0,0,29,0
2022-01-05,P055,4,0,0,4,0
2022-01-05,P056,79,0,0,79,0
2022-01-05,P057,234,0,3,231,0
2022-01-05,P058,56,0,0,56,0
2022-01-05,P059,71,0,0,71,0
2022-01-05,P060,134,0,0,134,0
2022-01-05,P061,142,0,0,142,0
2022-01-05,P062,85,0,0,85,0
2022-01-05,P063,106,0,0,106,0
2022-01-05,P064,110,0,0,110,0
2022-01-05,P065,79,0,0,79,0
2022-01-05,P066,32,0,0,32,0
2022-01-05,P067,28,0,0,28,0
2022-01-05,P068,145,0,3,142,0
2022-01-05,P069,158,0,0,158,0
2022-01-05,P070,49,0,0,49,0
2022-01-05,P071,20,0,1,19,0
2022-01-05,P072,24,0,0,24,0
2022-01-05,P073,62,0,0,62,0
2022-01-05,P074,21,0,0,21,0
2022-01-05,P075,20,0,1,19,0
2022-01-05,P076,115,0,0,115,0
2022-01-05,P077,8,0,0,8,0
2022-01-05,P078,77,0,0,77,0
2022-01-05,P079,8,0,0,8,0
2022-01-05,P080,184,0,0,184,0
2022-01-05,P081,10,0,0,10,0
2022-01-05,P082,34,0,0,34,0
2022-01-05,P083,57,0,1,56,0
2022-01-05,P084,79,0,0,79,0
2022-01-05,P085,207,0,2,205,0
2022-01-05,P086,65,0,0,65,0
2022-01-05,P087,23,0,0,23,0
2022-01-05,P088,20,0,0,20,0
2022-01-05,P089,18,0,0,18,0
2022-01-05,P090,15,0,0,15,0
2022-01-05,P091,48,0,0,48,0
2022-01-05,P092,7,0,0,7,0
2022-01-05,P093,130,0,0,130,0
2022-01-05,P094,24,0,1,23,0
2022-01-05,P095,27,0,0,27,0
2022-01-05,P096,55,0,0,55,0
2022-01-05,P097,137,0,0,137,0
2022-01-05,P098,11,0,0,11,0
2022-01-05,P099,89,0,3,86,0
2022-01-05,P100,75,0,0,75,0
2022-01-05,P101,30,0,0,30,0
2022-01-05,P102,30,0,0,30,0
2022-01-05,P103,11,0,0,11,0
2022-01-05,P104,109,0,0,109,0
2022-01-05,P105,9,0,1,8,0
2022-01-05,P106,71,0,1,70,0
2022-01-05,P107,124,0,0,124,0
2022-01-05,P108,71,0,0,71,0
2022-01-05,P109,117,0,0,117,0
2022-01-05,P110,39,0,0,39,0
2022-01-05,P111,44,0,0,44,0
2022-01-05,P112,13,0,0,13,0
2022-01-05,P113,29,0,0,29,0
2022-01-05,P114,9,0,0,9,0
2022-01-05,P115,47,0,0,47,0
2022-01-05,P116,8,0,0,8,0
2022-01-05,P117,12,0,0,12,0
2022-01-05,P118,62,0,0,62,0
2022-01-05,P119,57,0,0,57,0
2022-01-05,P120,90,0,0,90,0
2022-01-05,P121,149,0,0,149,0
2022-01-05,P122,100,0,0,100,0
2022-01-05,P123,90,0,1,89,0
2022-01-05,P124,131,0,0,131,0
2022-01-05,P125,17,0,0,17,0
2022-01-05,P126,37,0,0,37,0
2022-01-05,P127,211,0,0,211,0
2022-01-05,P128,71,0,0,71,0
2022-01-05,P129,32,0,0,32,0
2022-01-05,P130,201,0,3,198,0
2022-01-05,P131,90,0,0,90,0
2022-01-05,P132,22,0,0,22,0
2022-01-05,P133,16,0,1,15,0
2022-01-05,P134,180,0,1,179,0
2022-01-05,P135,50,0,0,50,0
2022-01-05,P136,33,0,0,33,0
2022-01-05,P137,45,0,0,45,0
2022-01-05,P138,52,0,0,52,0
2022-01-05,P139,59,0,0,59,0
2022-01-05,P140,68,0,1,67,0
2022-01-05,P141,10,0,0,10,0
2022-01-05,P142,13,0,0,13,0
2022-01-05,P143,15,0,0,15,0
2022-01-05,P144,74,0,0,74,0
2022-01-05,P145,98,0,1,97,0
2022-01-05,P146,46,0,0,46,0
2022-01-05,P147,33,0,1,32,0
2022-01-05,P148,15,0,0,15,0
2022-01-05,P149,86,0,0,86,0
2022-01-05,P150,51,0,1,50,0
2022-01-05,P151,180,0,3,177,0
2022-01-05,P152,5,0,0,5,0
2022-01-05,P153,94,0,0,94,0
2022-01-05,P154,54,0,1,53,0
2022-01-05,P155,90,0,0,90,0
2022-01-05,P156,54,0,1,53,0
2022-01-05,P157,164,0,3,161,0
2022-01-05,P158,3,0,0,3,0
2022-01-05,P159,113,0,2,111,0
2022-01-05,P160,40,0,0,40,0
2022-01-05,P161,20,0,0,20,0
2022-01-05,P162,17,0,0,17,0
2022-01-05,P163,20,0,1,19,0
2022-01-05,P164,124,0,0,124,0
2022-01-05,P165,55,0,0,55,0
2022-01-05,P166,18,0,0,18,0
2022-01-05,P167,30,0,0,30,0
2022-01-05,P168,28,0,0,28,0
2022-01-05,P169,29,0,0,29,0
2022-01-05,P170,72,0,0,72,0
2022-01-05,P171,42,0,0,42,0
2022-01-05,P172,71,0,0,71,0
2022-01-05,P173,102,0,3,99,0
2022-01-05,P174,7,0,0,7,0
2022-01-05,P175,32,0,1,31,0
2022-01-05,P176,45,0,0,45,0
2022-01-05,P177,38,0,0,38,0
2022-01-05,P178,38,0,0,38,0
2022-01-05,P179,99,0,0,99,0
2022-01-05,P180,31,0,0,31,0
2022-01-05,P181,17,0,0,17,0
2022-01-05,P182,21,0,0,21,0
2022-01-05,P183,50,0,0,50,0
2022-01-05,P184,13,0,0,13,0
2022-01-05,P185,12,0,0,12,0
2022-01-05,P186,4,0,0,4,0
2022-01-05,P187,133,0,3,130,0
2022-01-05,P188,31,0,0,31,0
2022-01-05,P189,24,0,0,24,0
2022-01-06,P001,150,0,0,150,0
2022-01-06,P002,48,0,0,48,0
2022-01-06,P003,87,0,0,87,0
2022-01-06,P004,192,0,0,192,0
2022-01-06,P005,57,0,2,55,0
2022-01-06,P006,111,0,1,110,0
2022-01-06,P007,181,0,0,181,0
2022-01-06,P008,107,0,0,107,0
2022-01-06,P009,19,0,1,18,0
2022-01-06,P010,19,0,1,18,0
2022-01-06,P011,93,0,2,91,0
2022-01-06,P012,6,0,0,6,0
2022-01-06,P013,27,0,1,26,0
2022-01-06,P014,33,0,0,33,0
2022-01-06,P015,43,0,0,43,0
2022-01-06,P016,73,0,0,73,0
2022-01-06,P017,21,0,1,20,0
2022-01-06,P018,33,0,0,33,0
2022-01-06,P019,50,0,0,50,0
2022-01-06,P020,36,0,0,36,0
2022-01-06,P021,7,0,0,7,0
2022-01-06,P022,24,0,0,24,0
2022-01-06,P023,13,0,0,13,0
2022-01-06,P024,75,0,0,75,0
2022-01-06,P025,78,0,0,78,0
2022-01-06,P026,54,0,0,54,0
2022-01-06,P027,21,0,0,21,0
2022-01-06,P028,7,0,0,7,0
2022-01-06,P029,63,0,0,63,0
2022-01-06,P030,69,0,0,69,0
2022-01-06,P031,40,0,0,40,0
2022-01-06,P032,15,0,0,15,0
2022-01-06,P033,11,0,0,11,0
2022-01-06,P034,26,0,1,25,0
2022-01-06,P035,121,0,0,121,0
2022-01-06,P036,27,0,0,27,0
2022-01-06,P037,32,0,1,31,0
2022-01-06,P038,141,0,2,139,0
2022-01-06,P039,98,0,0,98,0
2022-01-06,P040,11,0,0,11,0
2022-01-06,P041,27,0,1,26,0
2022-01-06,P042,27,0,1,26,0
2022-01-06,P043,46,0,1,45,0
2022-01-06,P044,47,0,3,44,0
2022-01-06,P045,6,0,0,6,0
2022-01-06,P046,16,0,0,16,0
2022-01-06,P047,24,0,0,24,0
2022-01-06,P048,25,0,1,24,0
2022-01-06,P049,5,0,0,5,0
2022-01-06,P050,12,0,0,12,0
2022-01-06,P051,32,0,0,32,0
2022-01-06,P052,11,0,0,11,0
2022-01-06,P053,115,0,0,115,0
2022-01-06,P054,29,0,0,29,0
2022-01-06,P055,4,0,0,4,0
2022-01-06,P056,79,0,1,78,0
2022-01-06,P057,231,0,0,231,0
2022-01-06,P058,56,0,1,55,0
2022-01-06,P059,71,0,0,71,0
2022-01-06,P060,134,0,3,131,0
2022-01-06,P061,142,0,0,142,0
2022-01-06,P062,85,0,3,82,0
2022-01-06,P063,106,0,1,105,0
2022-01-06,P064,110,0,0,110,0
2022-01-06,P065,79,0,0,79,0
2022-01-06,P066,32,0,0,32,0
2022-01-06,P067,28,0,0,28,0
2022-01-06,P068,142,0,0,142,0
2022-01-06,P069,158,0,0,158,0
2022-01-06,P070,49,0,1,48,0
2022-01-06,P071,19,0,0,19,0
2022-01-06,P072,24,0,0,24,0
2022-01-06,P073,62,0,0,62,0
2022-01-06,P074,21,0,0,21,0
2022-01-06,P075,19,0,0,19,0
2022-01-06,P076,115,0,0,115,0
2022-01-06,P077,8,0,0,8,0
2022-01-06,P078,77,0,1,76,0
2022-01-06,P079,8,0,0,8,0
2022-01-06,P080,184,0,0,184,0
2022-01-06,P081,10,0,0,10,0
2022-01-06,P082,34,0,1,33,0
2022-01-06,P083,56,0,1,55,0
2022-01-06,P084,79,0,1,78,0
2022-01-06,P085,205,0,0,205,0
2022-01-06,P086,65,0,1,64,0
2022-01-06,P087,23,0,1,22,0
2022-01-06,P088,20,0,0,20,0
2022-01-06,P089,18,0,0,18,0
2022-01-06,P090,15,0,1,14,0
2022-01-06,P091,48,0,0,48,0
2022-01-06,P092,7,0,0,7,0
2022-01-06,P093,130,0,0,130,0
2022-01-06,P094,23,0,0,23,0
2022-01-06,P095,27,0,1,26,0
2022-01-06,P096,55,0,0,55,0
2022-01-06,P097,137,0,3,134,0
2022-01-06,P098,11,0,0,11,0
2022-01-06,P099,86,0,0,86,0
2022-01-06,P100,75,0,0,75,0
2022-01-06,P101,30,0,0,30,0
2022-01-06,P102,30,0,0,30,0
2022-01-06,P103,11,0,0,11,0
2022-01-06,P104,109,0,2,107,0
2022-01-06,P105,8,0,0,8,0
2022-01-06,P106,70,0,0,70,0
2022-01-06,P107,124,0,1,123,0
2022-01-06,P108,71,0,0,71,0
2022-01-06,P109,117,0,0,117,0
2022-01-06,P110,39,0,0,39,0
2022-01-06,P111,44,0,0,44,0
2022-01-06,P112,13,0,0,13,0
2022-01-06,P113,29,0,0,29,0
2022-01-06,P114,9,0,0,9,0
2022-01-06,P115,47,0,0,47,0
2022-01-06,P116,8,0,1,7,0
2022-01-06,P117,12,0,0,12,0
2022-01-06,P118,62,0,0,62,0
2022-01-06,P119,57,0,0,57,0
2022-01-06,P120,90,0,0,90,0
2022-01-06,P121,149,0,0,149,0
2022-01-06,P122,100,0,2,98,0
2022-01-06,P123,89,0,0,89,0
2022-01-06,P124,131,0,0,131,0
2022-01-06,P125,17,0,0,17,0
2022-01-06,P126,37,0,0,37,0
2022-01-06,P127,211,0,2,209,0
2022-01-06,P128,71,0,0,71,0
2022-01-06,P129,32,0,1,31,0
2022-01-06,P130,198,0,0,198,0
2022-01-06,P131,90,0,0,90,0
2022-01-06,P132,22,0,1,21,0
2022-01-06,P133,15,0,0,15,0
2022-01-06,P134,179,0,0,179,0
2022-01-06,P135,50,0,0,50,0
2022-01-06,P136,33,0,0,33,0
2022-01-06,P137,45,0,0,45,0
2022-01-06,P138,52,101,3,150,0
2022-01-06,P139,59,0,0,59,0
2022-01-06,P140,67,0,0,67,0
2022-01-06,P141,10,0,0,10,0
2022-01-06,P142,13,0,1,12,0
2022-01-06,P143,15,0,0,15,0
2022-01-06,P144,74,0,0,74,0
2022-01-06,P145,97,0,0,97,0
2022-01-06,P146,46,0,1,45,0
2022-01-06,P147,32,0,0,32,0
2022-01-06,P148,15,0,1,14,0
2022-01-06,P149,86,0,1,85,0
2022-01-06,P150,50,0,0,50,0
2022-01-06,P151,177,0,2,175,0
2022-01-06,P152,5,0,0,5,0
2022-01-06,P153,94,0,0,94,0
2022-01-06,P154,53,0,1,52,0
2022-01-06,P155,90,0,1,89,0
2022-01-06,P156,53,0,0,53,0
2022-01-06,P157,161,0,3,158,0
2022-01-06,P158,3,0,0,3,0
2022-01-06,P159,111,0,1,110,0
2022-01-06,P160,40,0,0,40,0
2022-01-06,P161,20,0,0,20,0
2022-01-06,P162,17,0,0,17,0
2022-01-06,P163,19,0,0,19,0
2022-01-06,P164,124,0,2,122,0
2022-01-06,P165,55,0,1,54,0
2022-01-06,P166,18,0,0,18,0
2022-01-06,P167,30,0,0,30,0
2022-01-06,P168,28,0,0,28,0
2022-01-06,P169,29,0,0,29,0
2022-01-06,P170,72,0,0,72,0
2022-01-06,P171,42,0,1,41,0
2022-01-06,P172,71,0,0,71,0
2022-01-06,P173,99,0,3,96,0
2022-01-06,P174,7,0,0,7,0
2022-01-06,P175,31,0,1,30,0
2022-01-06,P176,45,0,0,45,0
2022-01-06,P177,38,0,0,38,0
2022-01-06,P178,38,0,1,37,0
2022-01-06,P179,99,0,0,99,0
2022-01-06,P180,31,0,0,31,0
2022-01-06,P181,17,0,0,17,0
2022-01-06,P182,21,0,0,21,0
2022-01-06,P183,50,0,0,50,0
2022-01-06,P184,13,0,0,13,0
2022-01-06,P185,12,0,1,11,0
2022-01-06,P186,4,0,0,4,0
2022-01-06,P187,130,0,0,130,0
2022-01-06,P188,31,0,0,31,0
2022-01-06,P189,24,0,0,24,0
2022-01-07,P001,150,0,0,150,0
2022-01-07,P002,48,0,0,48,0
2022-01-07,P003,87,0,1,86,0
2022-01-07,P004,192,0,0,192,0
2022-01-07,P005,55,0,0,55,0
2022-01-07,P006,110,0,2,108,0
2022-01-07,P007,181,0,0,181,0
2022-01-07,P008,107,0,2,105,0
2022-01-07,P009,18,0,0,18,0
2022-01-07,P010,18,0,0,18,0
2022-01-07,P011,91,0,0,91,0
2022-01-07,P012,6,0,0,6,0
2022-01-07,P013,26,0,0,26,0
2022-01-07,P014,33,0,0,33,0
2022-01-07,P015,43,0,0,43,0
2022-01-07,P016,73,0,0,73,0
2022-01-07,P017,20,0,0,20,0
2022-01-07,P018,33,0,1,32,0
2022-01-07,P019,50,0,0,50,0
2022-01-07,P020,36,0,0,36,0
2022-01-07,P021,7,0,0,7,0
2022-01-07,P022,24,0,0,24,0
2022-01-07,P023,13,0,0,13,0
2022-01-07,P024,75,0,0,75,0
2022-01-07,P025,78,0,0,78,0
2022-01-07,P026,54,0,1,53,0
2022-01-07,P027,21,0,0,21,0
2022-01-07,P028,7,0,0,7,0
2022-01-07,P029,63,0,0,63,0
2022-01-07,P030,69,0,0,69,0
2022-01-07,P031,40,0,0,40,0
2022-01-07,P032,15,0,0,15,0
2022-01-07,P033,11,0,0,11,0
2022-01-07,P034,25,0,0,25,0
2022-01-07,P035,121,0,0,121,0
2022-01-07,P036,27,0,1,26,0
2022-01-07,P037,31,0,1,30,0
2022-01-07,P038,139,0,0,139,0
2022-01-07,P039,98,0,0,98,0
2022-01-07,P040,11,0,0,11,0
2022-01-07,P041,26,0,1,25,0
2022-01-07,P042,26,0,0,26,0
2022-01-07,P043,45,0,0,45,0
2022-01-07,P044,44,0,3,41,0
2022-01-07,P045,6,0,0,6,0
2022-01-07,P046,16,0,0,16,0
2022-01-07,P047,24,0,0,24,0
2022-01-07,P048,24,0,1,23,0
2022-01-07,P049,5,0,0,5,0
2022-01-07,P050,12,0,0,12,0
2022-01-07,P051,32,0,0,32,0
2022-01-07,P052,11,0,0,11,0
2022-01-07,P053,115,0,0,115,0
2022-01-07,P054,29,0,0,29,0
2022-01-07,P055,4,0,0,4,0
2022-01-07,P056,78,0,0,78,0
2022-01-07,P057,231,0,2,229,0
2022-01-07,P058,55,0,0,55,0
2022-01-07,P059,71,0,0,71,0
2022-01-07,P060,131,0,3,128,0
2022-01-07,P061,142,0,0,142,0
2022-01-07,P062,82,0,0,82,0
2022-01-07,P063,105,0,0,105,0
2022-01-07,P064,110,0,0,110,0
2022-01-07,P065,79,0,0,79,0
2022-01-07,P066,32,0,0,32,0
2022-01-07,P067,28,0,1,27,0
2022-01-07,P068,142,0,3,139,0
2022-01-07,P069,158,0,0,158,0
2022-01-07,P070,48,0,0,48,0
2022-01-07,P071,19,0,1,18,0
2022-01-07,P072,24,0,0,24,0
2022-01-07,P073,62,0,0,62,0
2022-01-07,P074,21,0,1,20,0
2022-01-07,P075,19,0,0,19,0
2022-01-07,P076,115,0,0,115,0
2022-01-07,P077,8,0,0,8,0
2022-01-07,P078,76,0,0,76,0
2022-01-07,P079,8,0,0,8,0
2022-01-07,P080,184,0,0,184,0
2022-01-07,P081,10,27,1,36,0
2022-01-07,P082,33,0,0,33,0
2022-01-07,P083,55,0,0,55,0
2022-01-07,P084,78,0,0,78,0
2022-01-07,P085,205,0,3,202,0
2022-01-07,P086,64,0,1,63,0
2022-01-07,P087,22,0,0,22,0
2022-01-07,P088,20,0,0,20,0
2022-01-07,P089,18,0,0,18,0
2022-01-07,P090,14,0,0,14,0
2022-01-07,P091,48,0,0,48,0
2022-01-07,P092,7,0,0,7,0
2022-01-07,P093,130,0,0,130,0
2022-01-07,P094,23,0,1,22,0
2022-01-07,P095,26,0,0,26,0
2022-01-07,P096,55,0,0,55,0
2022-01-07,P097,134,0,1,133,0
2022-01-07,P098,11,0,0,11,0
2022-01-07,P099,86,0,0,86,0
2022-01-07,P100,75,0,0,75,0
2022-01-07,P101,30,0,0,30,0
2022-01-07,P102,30,0,0,30,0
2022-01-07,P103,11,0,0,11,0
2022-01-07,P104,107,0,0,107,0
2022-01-07,P105,8,0,0,8,0
2022-01-07,P106,70,0,0,70,0
2022-01-07,P107,123,0,1,122,0
2022-01-07,P108,71,0,0,71,0
2022-01-07,P109,117,0,0,117,0
2022-01-07,P110,39,0,1,38,0
2022-01-07,P111,44,0,0,44,0
2022-01-07,P112,13,0,0,13,0
2022-01-07,P113,29,0,1,28,0
2022-01-07,P114,9,0,0,9,0
2022-01-07,P115,47,0,0,47,0
2022-01-07,P116,7,0,0,7,0
2022-01-07,P117,12,0,0,12,0
2022-01-07,P118,62,0,0,62,0
2022-01-07,P119,57,0,0,57,0
2022-01-07,P120,90,0,0,90,0
2022-01-07,P121,149,0,0,149,0
2022-01-07,P122,98,0,3,95,0
2022-01-07,P123,89,0,0,89,0
2022-01-07,P124,131,0,1,130,0
2022-01-07,P125,17,0,1,16,0
2022-01-07,P126,37,0,0,37,0
2022-01-07,P127,209,0,2,207,0
2022-01-07,P128,71,0,0,71,0
2022-01-07,P129,31,0,0,31,0
2022-01-07,P130,198,0,0,198,0
2022-01-07,P131,90,0,0,90,0
2022-01-07,P132,21,0,0,21,0
2022-01-07,P133,15,0,0,15,0
2022-01-07,P134,179,0,0,179,0
2022-01-07,P135,50,0,1,49,0
2022-01-07,P136,33,0,0,33,0
2022-01-07,P137,45,0,0,45,0
2022-01-07,P138,150,0,2,148,0
2022-01-07,P139,59,0,1,58,0
2022-01-07,P140,67,0,0,67,0
2022-01-07,P141,10,0,0,10,0
2022-01-07,P142,12,0,0,12,0
2022-01-07,P143,15,0,0,15,0
2022-01-07,P144,74,0,0,74,0
2022-01-07,P145,97,0,3,94,0
2022-01-07,P146,45,0,1,44,0
2022-01-07,P147,32,0,1,31,0
2022-01-07,P148,14,0,0,14,0
2022-01-07,P149,85,0,1,84,0
2022-01-07,P150,50,0,0,50,0
2022-01-07,P151,175,0,3,172,0
2022-01-07,P152,5,0,0,5,0
2022-01-07,P153,94,0,0,94,0
2022-01-07,P154,52,0,0,52,0
2022-01-07,P155,89,0,0,89,0
2022-01-07,P156,53,0,0,53,0
2022-01-07,P157,158,0,0,158,0
2022-01-07,P158,3,6,1,8,0
2022-01-07,P159,110,0,0,110,0
2022-01-07,P160,40,0,0,40,0
2022-01-07,P161,20,0,1,19,0
2022-01-07,P162,17,0,1,16,0
2022-01-07,P163,19,0,0,19,0
2022-01-07,P164,122,0,0,122,0
2022-01-07,P165,54,0,1,53,0
2022-01-07,P166,18,0,0,18,0
2022-01-07,P167,30,0,0,30,0
2022-01-07,P168,28,0,0,28,0
2022-01-07,P169,29,0,0,29,0
2022-01-07,P170,72,0,0,72,0
2022-01-07,P171,41,0,1,40,0
2022-01-07,P172,71,0,0,71,0
2022-01-07,P173,96,0,2,94,0
2022-01-07,P174,7,0,0,7,0
2022-01-07,P175,30,0,0,30,0
2022-01-07,P176,45,0,0,45,0
2022-01-07,P177,38,0,1,37,0
2022-01-07,P178,37,0,0,37,0
2022-01-07,P179,99,0,0,99,0
2022-01-07,P180,31,0,0,31,0
2022-01-07,P181,17,0,0,17,0
2022-01-07,P182,21,0,1,20,0
2022-01-07,P183,50,0,0,50,0
2022-01-07,P184,13,0,0,13,0
2022-01-07,P185,11,0,0,11,0
2022-01-07,P186,4,0,0,4,0
2022-01-07,P187,130,0,0,130,0
2022-01-07,P188,31,0,1,30,0
2022-01-07,P189,24,0,0,24,0
2022-01-08,P001,150,0,3,147,0
2022-01-08,P002,48,0,1,47,0
2022-01-08,P003,86,0,0,86,0
2022-01-08,P004,192,0,1,191,0
2022-01-08,P005,55,0,0,55,0
2022-01-08,P006,108,0,0,108,0
2022-01-08,P007,181,0,2,179,0
2022-01-08,P008,105,0,0,105,0
2022-01-08,P009,18,0,0,18,0
2022-01-08,P010,18,0,0,18,0
2022-01-08,P011,91,0,0,91,0
2022-01-08,P012,6,0,0,6,0
2022-01-08,P013,26,0,1,25,0
2022-01-08,P014,33,0,1,32,0
2022-01-08,P015,43,0,0,43,0
2022-01-08,P016,73,0,0,73,0
2022-01-08,P017,20,0,0,20,0
2022-01-08,P018,32,0,0,32,0
2022-01-08,P019,50,0,1,49,0
2022-01-08,P020,36,0,0,36,0
2022-01-08,P021,7,0,1,6,0
2022-01-08,P022,24,0,0,24,0
2022-01-08,P023,13,0,0,13,0
2022-01-08,P024,75,0,1,74,0
2022-01-08,P025,78,0,1,77,0
2022-01-08,P026,53,0,3,50,0
2022-01-08,P027,21,0,0,21,0
2022-01-08,P028,7,0,0,7,0
2022-01-08,P029,63,0,0,63,0
2022-01-08,P030,69,0,0,69,0
2022-01-08,P031,40,0,0,40,0
2022-01-08,P032,15,0,0,15,0
2022-01-08,P033,11,0,0,11,0
2022-01-08,P034,25,0,0,25,0
2022-01-08,P035,121,0,0,121,0
2022-01-08,P036,26,0,0,26,0
2022-01-08,P037,30,0,0,30,0
2022-01-08,P038,139,0,2,137,0
2022-01-08,P039,98,0,0,98,0
2022-01-08,P040,11,0,0,11,0
2022-01-08,P041,25,0,0,25,0
2022-01-08,P042,26,0,0,26,0
2022-01-08,P043,45,0,0,45,0
2022-01-08,P044,41,0,1,40,0
2022-01-08,P045,6,0,0,6,0
2022-01-08,P046,16,0,0,16,0
2022-01-08,P047,24,0,0,24,0
2022-01-08,P048,23,0,0,23,0
2022-01-08,P049,5,0,0,5,0
2022-01-08,P050,12,0,0,12,0
2022-01-08,P051,32,0,1,31,0
2022-01-08,P052,11,30,1,40,0
2022-01-08,P053,115,0,3,112,0
2022-01-08,P054,29,0,0,29,0
2022-01-08,P055,4,0,0,4,0
2022-01-08,P056,78,0,0,78,0
2022-01-08,P057,229,0,0,229,0
2022-01-08,P058,55,0,0,55,0
2022-01-08,P059,71,0,0,71,0
2022-01-08,P060,128,0,0,128,0
2022-01-08,P061,142,0,0,142,0
2022-01-08,P062,82,0,0,82,0
2022-01-08,P063,105,0,0,105,0
2022-01-08,P064,110,0,0,110,0
2022-01-08,P065,79,0,1,78,0
2022-01-08,P066,32,0,0,32,0
2022-01-08,P067,27,0,1,26,0
2022-01-08,P068,139,0,0,139,0
2022-01-08,P069,158,0,0,158,0
2022-01-08,P070,48,0,0,48,0
2022-01-08,P071,18,0,0,18,0
